Quelle	Jahr	Wort	Frequenz
S	1967	Arbeitsminister	8.778639248616443
S	1967	Flugzeugingenieur	0.5663638224913835
S	1967	Freier	3.398182934948301
S	1967	Folksänger	0.2831819112456917
S	1967	Frankfurter	127.43186006056128
S	1967	Freischärler	0.5663638224913835
S	1967	Akkordarbeiter	0.2831819112456917
S	1967	Fremdarbeiter	1.982273378719842
S	1967	Franziskaner	0.8495457337370752
S	1967	Freiheitsheld	0.2831819112456917
S	1967	Forstassessor	0.2831819112456917
S	1967	Freiburger	12.460004094810436
S	1967	Freistilringer	0.2831819112456917
S	1967	Freudianer	0.2831819112456917
S	1967	Forstmeister	0.5663638224913835
S	1967	Freiheitskämpfer	0.2831819112456917
S	1967	Freund	126.8654962380699
S	1967	Friedensstifter	0.2831819112456917
S	1967	Freidemokrat	5.663638224913835
S	1967	Forstwart	0.2831819112456917
S	1967	Frontkämpfer	0.5663638224913835
S	1967	Friedhofswärter	0.2831819112456917
S	1967	Freimaurer	0.5663638224913835
S	1967	Freidenker	0.2831819112456917
S	1967	Äthiopier	0.8495457337370752
S	1967	Friedensfahrer	0.5663638224913835
S	1967	Frontsoldat	0.2831819112456917
S	1967	Forstwirt	0.2831819112456917
S	1967	Funker	4.530910579931068
S	1967	Führer	120.63549419066467
S	1967	Fürsprecher	3.398182934948301
S	1967	Friedensfreund	0.5663638224913835
S	1967	Frühaufsteher	0.8495457337370752
S	1967	Funktionär	12.743186006056128
S	1967	Gallier	1.132727644982767
S	1967	Fuhrunternehmer	2.5486372012112257
S	1967	Gangster	8.21227542612506
S	1967	Friedenskämpfer	0.2831819112456917
S	1967	Aufwiegler	0.8495457337370752
S	1967	Gastgeber	20.672279520935497
S	1967	Fürst	16.42455085225012
S	1967	Funktionsträger	0.2831819112456917
S	1967	Gammler	10.194548804844905
S	1967	Garagenbesitzer	0.2831819112456917
S	1967	Fuldaer	0.8495457337370752
S	1967	Gastprofessor	0.5663638224913835
S	1967	Gastredner	0.2831819112456917
S	1967	Ausbeuter	1.132727644982767
S	1967	Fußballer	0.5663638224913835
S	1967	Fürsorger	0.5663638224913835
S	1967	Gaullist	3.398182934948301
S	1967	Garant	1.132727644982767
S	1967	Gastronom	1.132727644982767
S	1967	Fummler	0.2831819112456917
S	1967	Gebrauchswerber	0.2831819112456917
S	1967	Gauner	2.8318191124569174
S	1967	Autodieb	0.8495457337370752
S	1967	Fußballfreund	0.2831819112456917
S	1967	Gedächtniskünstler	0.2831819112456917
S	1967	Gaukler	0.8495457337370752
S	1967	Garnelenfischer	0.2831819112456917
S	1967	Gegenkandidat	0.2831819112456917
S	1967	Geflügelzüchter	1.132727644982767
S	1967	Gebrauchtwagenhändler	0.5663638224913835
S	1967	Gegner	96.28184982353518
S	1967	Geheimdienstler	3.681364846193993
S	1967	Gauleiter	10.760912627336284
S	1967	Gefängnisdirektor	0.8495457337370752
S	1967	Gegenspieler	9.345003071107827
S	1967	Augsburger	5.663638224913835
S	1967	Gartenbauingenieur	0.2831819112456917
S	1967	Geheimkurier	0.2831819112456917
S	1967	Gehaltsempfänger	0.5663638224913835
S	1967	Geher	0.2831819112456917
S	1967	Gelegenheitsarbeiter	1.4159095562284587
S	1967	Fußballspieler	1.6990914674741504
S	1967	Generalfeldmarschall	10.477730716090594
S	1967	Gastarbeiter	13.309549828547512
S	1967	Generalkonsul	5.0972744024224514
S	1967	Geheimagent	0.8495457337370752
S	1967	Geißler	2.5486372012112257
S	1967	Generalgouverneur	2.265455289965534
S	1967	Gastdirigent	0.8495457337370752
S	1967	Fußballtrainer	0.2831819112456917
S	1967	Generalmajor	14.159095562284586
S	1967	Gastdozent	0.2831819112456917
S	1967	Geisteswissenschaftler	0.2831819112456917
S	1967	Generalmusikdirektor	1.4159095562284587
S	1967	Geheimdienstchef	0.5663638224913835
S	1967	Gaffer	1.132727644982767
S	1967	Generalsuperintendent	0.2831819112456917
S	1967	Geldgeber	5.0972744024224514
S	1967	Generalsekretär	18.69000614221565
S	1967	Generalvertreter	0.2831819112456917
S	1967	Generalunternehmer	0.2831819112456917
S	1967	Generalstäbler	3.964546757439684
S	1967	Galerist	2.265455289965534
S	1967	Autobesitzer	2.265455289965534
S	1967	Geräteturner	0.2831819112456917
S	1967	Generalvikar	4.247728668685376
S	1967	Gerichtsherr	0.2831819112456917
S	1967	Generalstabschef	24.0704624558838
S	1967	Gesandtschaftssekretär	0.2831819112456917
S	1967	Genetiker	2.265455289965534
S	1967	Germanist	1.132727644982767
S	1967	Gerber	1.132727644982767
S	1967	Autodidakt	1.6990914674741504
S	1967	Gerichtsmediziner	3.115001023702609
S	1967	Gesellschafter	6.230002047405218
S	1967	Genfer	16.707732763495812
S	1967	Aufpasser	4.247728668685376
S	1967	Geschäftemacher	1.132727644982767
S	1967	Gerüchtemacher	0.8495457337370752
S	1967	Genossenschaftler	0.2831819112456917
S	1967	Gerichtspräsident	0.5663638224913835
S	1967	Gesellschaftskritiker	0.5663638224913835
S	1967	Gerichtsassessor	0.5663638224913835
S	1967	Gesetzgeber	13.592731739793203
S	1967	Geschäftspartner	1.6990914674741504
S	1967	Gesinnungstäter	0.5663638224913835
S	1967	Autofahrer	17.557278497232886
S	1967	Gesetzesbrecher	0.5663638224913835
S	1967	Gerichtsdiener	0.2831819112456917
S	1967	Gerichtsvollzieher	2.8318191124569174
S	1967	Gesinnungsfreund	0.2831819112456917
S	1967	Gesamtschuldner	0.2831819112456917
S	1967	Gesprächsleiter	0.2831819112456917
S	1967	Gesetzeshüter	0.2831819112456917
S	1967	Gestalter	0.5663638224913835
S	1967	Gesundbeter	0.5663638224913835
S	1967	Geschäftsträger	2.5486372012112257
S	1967	Gießener	3.681364846193993
S	1967	Gesamtsieger	0.2831819112456917
S	1967	Gewerkschaftschef	0.2831819112456917
S	1967	Gitarrist	1.4159095562284587
S	1967	Gewinner	3.681364846193993
S	1967	Autohändler	2.5486372012112257
S	1967	Gesundheitsminister	3.681364846193993
S	1967	Gießer	0.2831819112456917
S	1967	Geschichtenerzähler	0.2831819112456917
S	1967	Gewohnheitstrinker	0.5663638224913835
S	1967	Gewerkschaftsführer	4.530910579931068
S	1967	Gladiator	0.2831819112456917
S	1967	Gläubiger	8.21227542612506
S	1967	Globetrotter	0.2831819112456917
S	1967	Gewohnheitsverbrecher	1.132727644982767
S	1967	Giftmischer	0.2831819112456917
S	1967	Gewerkschaftsfunktionär	1.4159095562284587
S	1967	Glasbläser	0.2831819112456917
S	1967	Autogrammjäger	0.2831819112456917
S	1967	Gevatter	0.2831819112456917
S	1967	Geschichtsforscher	0.5663638224913835
S	1967	Ghostwriter	1.982273378719842
S	1967	Gewerkschaftssekretär	0.2831819112456917
S	1967	Gigant	1.982273378719842
S	1967	Glaser	4.530910579931068
S	1967	Glöckner	0.5663638224913835
S	1967	Gleichmacher	0.2831819112456917
S	1967	Glücksritter	0.5663638224913835
S	1967	Gewaltherrscher	0.5663638224913835
S	1967	Glücksspieler	0.5663638224913835
S	1967	Glasschleifer	0.2831819112456917
S	1967	Golfer	0.2831819112456917
S	1967	Geschichtsschreiber	1.6990914674741504
S	1967	Grantler	0.2831819112456917
S	1967	Außenpolitiker	1.6990914674741504
S	1967	Gewalttäter	0.2831819112456917
S	1967	Gönner	5.946820136159526
S	1967	Graphiker	4.247728668685376
S	1967	Grenzbewohner	0.2831819112456917
S	1967	Goldgräber	0.5663638224913835
S	1967	Grenzwächter	0.8495457337370752
S	1967	Gewaltverbrecher	0.5663638224913835
S	1967	Gratulant	0.5663638224913835
S	1967	Großabnehmer	1.132727644982767
S	1967	Geschichtswissenschaftler	0.2831819112456917
S	1967	Gottesstreiter	0.2831819112456917
S	1967	Großbürger	0.5663638224913835
S	1967	Goldsucher	0.5663638224913835
S	1967	Grenzer	2.8318191124569174
S	1967	Grönländer	1.132727644982767
S	1967	Graubündner	0.2831819112456917
S	1967	Großadmiral	1.982273378719842
S	1967	Goldwäscher	0.5663638224913835
S	1967	Göttinger	7.645911603633676
S	1967	Großerzeuger	0.2831819112456917
S	1967	Großgrundbesitzer	5.0972744024224514
S	1967	Grubenarbeiter	0.2831819112456917
S	1967	Großagrarier	0.5663638224913835
S	1967	Grundbesitzer	0.8495457337370752
S	1967	Großaktionär	2.265455289965534
S	1967	Grundstücksmakler	1.6990914674741504
S	1967	Grundeigentümer	0.5663638224913835
S	1967	Grundstücksspekulant	0.2831819112456917
S	1967	Gruppenführer	7.362729692387985
S	1967	Gruppenleiter	0.8495457337370752
S	1967	Gründer	10.760912627336284
S	1967	Außenseiter	18.973188053461342
S	1967	Haager	1.982273378719842
S	1967	Grundstücksbesitzer	0.2831819112456917
S	1967	Gutachter	13.592731739793203
S	1967	Haarkünstler	0.8495457337370752
S	1967	Hafenkommandant	0.5663638224913835
S	1967	Habsburger	3.115001023702609
S	1967	Handballer	0.5663638224913835
S	1967	Hafenmeister	0.2831819112456917
S	1967	Gutsbesitzer	1.132727644982767
S	1967	Ausrichter	0.2831819112456917
S	1967	Haftrichter	0.2831819112456917
S	1967	Hafenarbeiter	1.982273378719842
S	1967	Handballspieler	0.2831819112456917
S	1967	Gutsherr	0.2831819112456917
S	1967	Hallenser	0.2831819112456917
S	1967	Bankräuber	2.265455289965534
S	1967	Handelsminister	1.132727644982767
S	1967	Außenminister	137.62640886540618
S	1967	Handelsvertreter	1.4159095562284587
S	1967	Haller	0.2831819112456917
S	1967	Gymnasialdirektor	0.2831819112456917
S	1967	Handelspartner	2.265455289965534
S	1967	Bankrotteur	0.8495457337370752
S	1967	Hamburger	208.4218866768291
S	1967	Handlanger	2.8318191124569174
S	1967	Bauleiter	0.5663638224913835
S	1967	Händler	29.16773685830625
S	1967	Hamelner	0.2831819112456917
S	1967	Hanseat	1.6990914674741504
S	1967	Gymnasiallehrer	0.8495457337370752
S	1967	Hasser	0.5663638224913835
S	1967	Bannerträger	0.8495457337370752
S	1967	Hammerwerfer	0.2831819112456917
S	1967	Hansestädter	0.2831819112456917
S	1967	Hauptabnehmer	0.2831819112456917
S	1967	Hauer	1.982273378719842
S	1967	Bediener	0.2831819112456917
S	1967	Hauptgegner	0.8495457337370752
S	1967	Gymnasiast	1.4159095562284587
S	1967	Hannoveraner	5.0972744024224514
S	1967	Häretiker	0.5663638224913835
S	1967	Hauptabteilungsleiter	2.5486372012112257
S	1967	Hauptakteur	0.5663638224913835
S	1967	Hauptgeschäftsführer	2.5486372012112257
S	1967	Hausbewohner	0.2831819112456917
S	1967	Hauptwachtmeister	2.8318191124569174
S	1967	Hauptschüler	1.132727644982767
S	1967	Hausjurist	0.2831819112456917
S	1967	Häscher	2.8318191124569174
S	1967	Hauptaktionär	1.982273378719842
S	1967	Hauptgesellschafter	0.5663638224913835
S	1967	Häusler	1.6990914674741504
S	1967	Hauptschullehrer	0.2831819112456917
S	1967	Hausdiener	0.2831819112456917
S	1967	Hausbesitzer	1.132727644982767
S	1967	Hauslehrer	1.982273378719842
S	1967	Hebräer	0.2831819112456917
S	1967	Hauptdarsteller	3.398182934948301
S	1967	Berber	0.8495457337370752
S	1967	Hauptstädter	0.2831819112456917
S	1967	Hausmakler	0.5663638224913835
S	1967	Hauptgläubiger	0.2831819112456917
S	1967	Hauseigentümer	0.5663638224913835
S	1967	Hehler	0.8495457337370752
S	1967	Heeresflieger	0.8495457337370752
S	1967	Haupttäter	0.5663638224913835
S	1967	Heilsbringer	0.2831819112456917
S	1967	Hauptfeind	1.132727644982767
S	1967	Haustyrann	0.5663638224913835
S	1967	Hauptkommissar	0.5663638224913835
S	1967	Berner	4.530910579931068
S	1967	Berchtesgadener	1.982273378719842
S	1967	Hauser	2.265455289965534
S	1967	Heizer	0.5663638224913835
S	1967	Heerführer	0.2831819112456917
S	1967	Heidelberger	15.858187029758737
S	1967	Hauptmieter	0.2831819112456917
S	1967	Heimatdichter	0.5663638224913835
S	1967	Hausverwalter	0.8495457337370752
S	1967	Helfer	25.769553923357947
S	1967	Heizölhändler	0.2831819112456917
S	1967	Häusermakler	0.2831819112456917
S	1967	Berserker	0.2831819112456917
S	1967	Heger	2.5486372012112257
S	1967	Herzchirurg	0.5663638224913835
S	1967	Herzensbrecher	0.2831819112456917
S	1967	Heizungsbauer	0.2831819112456917
S	1967	Helfershelfer	1.6990914674741504
S	1967	Hauptredner	0.5663638224913835
S	1967	Hilfsarbeiter	4.814092491176759
S	1967	Hausfreund	1.4159095562284587
S	1967	Heimatschriftsteller	0.2831819112456917
S	1967	Hilfsrichter	0.2831819112456917
S	1967	Held	20.10591569844411
S	1967	Hilfspolizist	0.2831819112456917
S	1967	Herzegowiner	0.2831819112456917
S	1967	Henker	2.265455289965534
S	1967	Hausherr	9.91136689359921
S	1967	Heimkehrer	2.8318191124569174
S	1967	Hochschullehrer	2.265455289965534
S	1967	Himmelsstürmer	0.2831819112456917
S	1967	Hochverräter	1.132727644982767
S	1967	Hausierer	2.8318191124569174
S	1967	Bergassessor	0.2831819112456917
S	1967	Hindernisläufer	0.2831819112456917
S	1967	Hochzeiter	0.2831819112456917
S	1967	Heraldiker	0.2831819112456917
S	1967	Hochseefischer	0.2831819112456917
S	1967	Holzfäller	2.265455289965534
S	1967	Hermetiker	0.2831819112456917
S	1967	Hockeyspieler	0.2831819112456917
S	1967	Bergbewohner	0.2831819112456917
S	1967	Holzhacker	0.8495457337370752
S	1967	Hochspringer	0.2831819112456917
S	1967	Hofbesitzer	1.132727644982767
S	1967	Hinterbänkler	1.4159095562284587
S	1967	Herrenreiter	0.5663638224913835
S	1967	Hochstapler	1.132727644982767
S	1967	Hotelbesitzer	0.2831819112456917
S	1967	Humorist	0.2831819112456917
S	1967	Homoerotiker	0.2831819112456917
S	1967	Hinterwäldler	0.2831819112456917
S	1967	Hutmacher	0.2831819112456917
S	1967	Berliner	281.7660016894633
S	1967	Hungerleider	0.2831819112456917
S	1967	Herrscher	16.707732763495812
S	1967	Humanist	1.4159095562284587
S	1967	Hygieniker	0.5663638224913835
S	1967	Historienmaler	0.5663638224913835
S	1967	Hongkonger	0.8495457337370752
S	1967	Hürdenläufer	0.2831819112456917
S	1967	Hymniker	0.5663638224913835
S	1967	Hersteller	19.53955187595273
S	1967	Honorarkonsul	0.2831819112456917
S	1967	Imker	0.2831819112456917
S	1967	Illusionist	0.2831819112456917
S	1967	Hypochonder	0.5663638224913835
S	1967	Honorarprofessor	0.8495457337370752
S	1967	Hüter	4.247728668685376
S	1967	Hochländer	0.2831819112456917
S	1967	Berufsspieler	0.5663638224913835
S	1967	Immigrant	0.5663638224913835
S	1967	Idealist	1.6990914674741504
S	1967	Illustrator	0.5663638224913835
S	1967	Hörer	11.044094538581977
S	1967	Importeur	3.115001023702609
S	1967	Industrieberater	0.5663638224913835
S	1967	Hochschüler	2.265455289965534
S	1967	Idiot	1.982273378719842
S	1967	Immobilienhändler	0.8495457337370752
S	1967	Hornist	0.2831819112456917
S	1967	Industriekapitän	0.5663638224913835
S	1967	Bildreporter	0.5663638224913835
S	1967	Inhaber	16.990914674741504
S	1967	Impressionist	0.2831819112456917
S	1967	Imperialist	0.5663638224913835
S	1967	Idylliker	0.5663638224913835
S	1967	Initiator	3.964546757439684
S	1967	Inspektor	1.4159095562284587
S	1967	Industrieminister	1.982273378719842
S	1967	Innenarchitekt	1.4159095562284587
S	1967	Investor	0.2831819112456917
S	1967	Iraker	1.132727644982767
S	1967	Improvisator	0.2831819112456917
S	1967	Infanterist	1.132727644982767
S	1967	Iraner	0.5663638224913835
S	1967	Italiener	37.663194195677
S	1967	Innenminister	27.185463479586407
S	1967	Inländer	0.2831819112456917
S	1967	Inder	11.893640272319052
S	1967	Itzehoer	0.8495457337370752
S	1967	Inspizient	0.8495457337370752
S	1967	Jordanier	11.32727644982767
S	1967	Jagdherr	0.2831819112456917
S	1967	Irrenhäusler	0.5663638224913835
S	1967	Innenpolitiker	0.5663638224913835
S	1967	Jagdflieger	2.265455289965534
S	1967	Jubelperser	1.4159095562284587
S	1967	Installateur	0.5663638224913835
S	1967	Beschwerdeführer	1.982273378719842
S	1967	Jubilar	0.8495457337370752
S	1967	Irrläufer	1.132727644982767
S	1967	Jamaikaner	0.2831819112456917
S	1967	Jugendbuchautor	0.2831819112456917
S	1967	Innensenator	10.194548804844905
S	1967	Jubler	0.2831819112456917
S	1967	Instrukteur	0.2831819112456917
S	1967	Jugendminister	0.2831819112456917
S	1967	Japaner	12.460004094810436
S	1967	Judaist	0.2831819112456917
S	1967	Jugendpfarrer	0.2831819112456917
S	1967	Binder	2.265455289965534
S	1967	Jugendpfleger	0.2831819112456917
S	1967	Isolationist	0.2831819112456917
S	1967	Jugendfreund	3.115001023702609
S	1967	Jasager	0.2831819112456917
S	1967	Judenhasser	0.5663638224913835
S	1967	Binger	1.132727644982767
S	1967	Jugendschützer	1.132727644982767
S	1967	Jungarbeiter	0.8495457337370752
S	1967	Jazzer	1.6990914674741504
S	1967	Jünger	10.194548804844905
S	1967	Binnenschiffer	1.132727644982767
S	1967	Jungschriftsteller	0.2831819112456917
S	1967	Jungbürger	1.132727644982767
S	1967	Junior	3.681364846193993
S	1967	Jazzmusiker	0.2831819112456917
S	1967	Bluter	0.2831819112456917
S	1967	Jugendwart	0.2831819112456917
S	1967	Jungfilmer	2.5486372012112257
S	1967	Biochemiker	3.115001023702609
S	1967	Jurist	15.858187029758737
S	1967	Jemenit	0.2831819112456917
S	1967	Blutspender	0.5663638224913835
S	1967	Juniorchef	0.5663638224913835
S	1967	Junglehrer	0.5663638224913835
S	1967	Jungwähler	0.8495457337370752
S	1967	Biotechniker	0.2831819112456917
S	1967	Juror	0.2831819112456917
S	1967	Jungakademiker	3.681364846193993
S	1967	Jenaer	1.132727644982767
S	1967	Bittsteller	3.115001023702609
S	1967	Juniorpartner	1.4159095562284587
S	1967	Bierverleger	0.5663638224913835
S	1967	Justizminister	18.973188053461342
S	1967	Justizstaatssekretär	0.2831819112456917
S	1967	Kairoer	3.398182934948301
S	1967	Bläser	1.6990914674741504
S	1967	Jurastudent	0.8495457337370752
S	1967	Kameltreiber	0.5663638224913835
S	1967	Kanadier	5.0972744024224514
S	1967	Kaiserstühler	0.2831819112456917
S	1967	Kanalarbeiter	0.2831819112456917
S	1967	Kamerad	5.663638224913835
S	1967	Kandidat	18.406824230969963
S	1967	Kammerdiener	1.982273378719842
S	1967	Kalfaktor	0.5663638224913835
S	1967	Kanonier	0.8495457337370752
S	1967	Bobfahrer	0.5663638224913835
S	1967	Kammermusiker	0.2831819112456917
S	1967	Kalifornier	1.4159095562284587
S	1967	Kantor	1.6990914674741504
S	1967	Kammerpräsident	0.2831819112456917
S	1967	Bezirkschef	0.2831819112456917
S	1967	Kammersänger	0.2831819112456917
S	1967	Bobsportler	0.5663638224913835
S	1967	Kanzelredner	0.2831819112456917
S	1967	Kapitalanleger	0.8495457337370752
S	1967	Kämpfer	13.592731739793203
S	1967	Bolivianer	1.982273378719842
S	1967	Bochumer	6.5131839586509095
S	1967	Kanzleichef	0.5663638224913835
S	1967	Bezirksleiter	0.5663638224913835
S	1967	Kapitalbesitzer	0.5663638224913835
S	1967	Kampfflieger	1.4159095562284587
S	1967	Bezwinger	0.5663638224913835
S	1967	Bodybuilder	0.2831819112456917
S	1967	Bogner	0.2831819112456917
S	1967	Karlsruher	10.760912627336284
S	1967	Kärntner	0.2831819112456917
S	1967	Kapitalist	2.5486372012112257
S	1967	Kaufhausdetektiv	0.2831819112456917
S	1967	Kellermeister	0.5663638224913835
S	1967	Karolinger	0.2831819112456917
S	1967	Kessler	3.681364846193993
S	1967	Bohrer	0.5663638224913835
S	1967	Kapitalverbrecher	0.2831819112456917
S	1967	Bezieher	2.8318191124569174
S	1967	Karosseriebauer	0.2831819112456917
S	1967	Kenner	14.44227747353028
S	1967	Kettenraucher	1.982273378719842
S	1967	Kaukasier	1.132727644982767
S	1967	Kicker	4.814092491176759
S	1967	Karrieremacher	0.5663638224913835
S	1967	Kapitän	29.16773685830625
S	1967	Kerkermeister	0.2831819112456917
S	1967	Kavalier	1.6990914674741504
S	1967	Bierbrauer	1.4159095562284587
S	1967	Ketzer	3.115001023702609
S	1967	Kernphysiker	1.132727644982767
S	1967	Karrierist	0.2831819112456917
S	1967	Karelier	0.2831819112456917
S	1967	Keeper	0.2831819112456917
S	1967	Kidnapper	1.132727644982767
S	1967	Killer	1.982273378719842
S	1967	Kartellwächter	0.5663638224913835
S	1967	Kinderbuchautor	0.2831819112456917
S	1967	Kinderschänder	0.2831819112456917
S	1967	Karikaturist	1.4159095562284587
S	1967	Bildungsbürger	0.8495457337370752
S	1967	Kilometerfresser	0.5663638224913835
S	1967	Kassenwart	0.8495457337370752
S	1967	Kirchendiener	0.2831819112456917
S	1967	Kinobesitzer	0.8495457337370752
S	1967	Kirchgänger	10.477730716090594
S	1967	Kirchenpfleger	0.2831819112456917
S	1967	Katholik	15.858187029758737
S	1967	Karlsbader	2.5486372012112257
S	1967	Klagenfurter	0.2831819112456917
S	1967	Kinogänger	3.681364846193993
S	1967	Klassenkämpfer	0.2831819112456917
S	1967	Bilderstürmer	0.2831819112456917
S	1967	Klassenleiter	0.2831819112456917
S	1967	Kirchenpräsident	1.132727644982767
S	1967	Klassenlehrer	1.982273378719842
S	1967	Kläger	4.814092491176759
S	1967	Kipper	0.5663638224913835
S	1967	Klassensprecher	0.5663638224913835
S	1967	Klosterschüler	0.2831819112456917
S	1967	Kombattant	0.2831819112456917
S	1967	Klavierlehrer	0.2831819112456917
S	1967	Klarinettist	0.2831819112456917
S	1967	Kommanditist	0.2831819112456917
S	1967	Braunschweiger	9.62818498235352
S	1967	Kleidermacher	0.2831819112456917
S	1967	Kollaborateur	1.132727644982767
S	1967	Kommandant	10.194548804844905
S	1967	Kolonialherr	0.2831819112456917
S	1967	Kommentator	3.115001023702609
S	1967	Klugscheißer	0.2831819112456917
S	1967	Kleinaktionär	1.132727644982767
S	1967	Klassenfeind	1.982273378719842
S	1967	Konditionstrainer	0.2831819112456917
S	1967	Kölner	82.97229999498768
S	1967	Komplementär	0.2831819112456917
S	1967	Kommissionschef	0.5663638224913835
S	1967	Kolonialist	0.2831819112456917
S	1967	Kneipenwirt	0.2831819112456917
S	1967	Konformist	0.2831819112456917
S	1967	Kleinanleger	0.2831819112456917
S	1967	Bühnenbildner	3.964546757439684
S	1967	Konfident	1.6990914674741504
S	1967	Kommunalpolitiker	0.8495457337370752
S	1967	Koalitionär	0.2831819112456917
S	1967	Konkursverwalter	0.2831819112456917
S	1967	Konkurrent	4.247728668685376
S	1967	Kolonialwarenhändler	0.5663638224913835
S	1967	Kleinbürger	3.115001023702609
S	1967	König	142.15731944533724
S	1967	Kommunist	22.65455289965534
S	1967	Bühnenkünstler	0.8495457337370752
S	1967	Koalitionspartner	9.345003071107827
S	1967	Kontakter	0.5663638224913835
S	1967	Konkursrichter	0.8495457337370752
S	1967	Kleindarsteller	0.2831819112456917
S	1967	Kolumnist	5.663638224913835
S	1967	Konteninhaber	0.2831819112456917
S	1967	Konterrevolutionär	0.2831819112456917
S	1967	Kleinhändler	0.2831819112456917
S	1967	Konzernchef	1.4159095562284587
S	1967	Konteradmiral	2.8318191124569174
S	1967	Kleinkrämer	0.2831819112456917
S	1967	Kontoinhaber	0.2831819112456917
S	1967	Konzernherr	4.814092491176759
S	1967	Kleinrentner	0.2831819112456917
S	1967	Konzertpianist	0.8495457337370752
S	1967	Kopenhagener	4.530910579931068
S	1967	Kleinsparer	0.5663638224913835
S	1967	Briefpartner	1.132727644982767
S	1967	Konzertbesucher	0.5663638224913835
S	1967	Kopfjäger	0.2831819112456917
S	1967	Konzertveranstalter	0.5663638224913835
S	1967	Kleinstädter	0.2831819112456917
S	1967	Briefschreiber	4.530910579931068
S	1967	Konzertmeister	2.265455289965534
S	1967	Korber	0.2831819112456917
S	1967	Kleintierzüchter	0.2831819112456917
S	1967	Buchdrucker	0.5663638224913835
S	1967	Kopilot	2.265455289965534
S	1967	Koreaner	12.176822183564743
S	1967	Kleinverdiener	0.2831819112456917
S	1967	Korbmacher	0.2831819112456917
S	1967	Koproduzent	0.5663638224913835
S	1967	Kliniker	0.8495457337370752
S	1967	Bücherfreund	0.2831819112456917
S	1967	Korinther	0.5663638224913835
S	1967	Bruchpilot	0.2831819112456917
S	1967	Krakeeler	0.2831819112456917
S	1967	Kosak	0.2831819112456917
S	1967	Kraftfahrer	9.061821159862136
S	1967	Korrespondent	13.309549828547512
S	1967	Kraulschwimmer	0.2831819112456917
S	1967	Kreditgeber	1.132727644982767
S	1967	Krämer	3.681364846193993
S	1967	Kosmonaut	2.5486372012112257
S	1967	Korsar	0.2831819112456917
S	1967	Kraftfahrzeugmechaniker	0.2831819112456917
S	1967	Krawallmacher	1.132727644982767
S	1967	Bühnenarbeiter	0.8495457337370752
S	1967	Kreditnehmer	0.2831819112456917
S	1967	Krankenwärter	0.2831819112456917
S	1967	Kriminaler	0.2831819112456917
S	1967	Kritikaster	0.2831819112456917
S	1967	Kosmopolit	0.5663638224913835
S	1967	Kriminalhauptkommissar	0.8495457337370752
S	1967	Krefelder	1.982273378719842
S	1967	Krauler	0.2831819112456917
S	1967	Kraftsportler	0.2831819112456917
S	1967	Kritiker	56.35320033789265
S	1967	Bühnenautor	1.132727644982767
S	1967	Küchenmeister	0.8495457337370752
S	1967	Kostgänger	0.2831819112456917
S	1967	Kreisbrandmeister	0.2831819112456917
S	1967	Bundesarbeitsminister	1.6990914674741504
S	1967	Kronprätendent	0.2831819112456917
S	1967	Kubaner	2.5486372012112257
S	1967	Krakauer	0.5663638224913835
S	1967	Kricketspieler	0.2831819112456917
S	1967	Kulturfunktionär	0.5663638224913835
S	1967	Krüger	6.796365869896602
S	1967	Kulturreferent	0.5663638224913835
S	1967	Kunsthistoriker	2.5486372012112257
S	1967	Krieger	13.02636791730182
S	1967	Küchenchef	0.2831819112456917
S	1967	Kunstflieger	0.5663638224913835
S	1967	Kunstturner	1.6990914674741504
S	1967	Butler	4.530910579931068
S	1967	Kriegsberichterstatter	1.132727644982767
S	1967	Kulturhistoriker	0.8495457337370752
S	1967	Kultursenator	1.6990914674741504
S	1967	Kupferstecher	0.2831819112456917
S	1967	Kunstkritiker	1.982273378719842
S	1967	Kriegsgegner	2.8318191124569174
S	1967	Kurpatient	0.2831819112456917
S	1967	Kulturkritiker	1.132727644982767
S	1967	Kultusminister	9.061821159862136
S	1967	Kunstfreund	0.8495457337370752
S	1967	Kuppler	0.8495457337370752
S	1967	Damenschneider	0.2831819112456917
S	1967	Kulturminister	2.8318191124569174
S	1967	Kriegsgewinnler	0.8495457337370752
S	1967	Kurzarbeiter	0.2831819112456917
S	1967	Kumpan	0.8495457337370752
S	1967	Kunstliebhaber	0.2831819112456917
S	1967	Kunstgewerbler	0.2831819112456917
S	1967	Kurpfuscher	0.8495457337370752
S	1967	Kybernetiker	0.2831819112456917
S	1967	Danziger	3.681364846193993
S	1967	Kriegsheld	1.4159095562284587
S	1967	Küster	1.4159095562284587
S	1967	Kunstmaler	0.2831819112456917
S	1967	Kumpel	9.91136689359921
S	1967	Kunsthändler	7.645911603633676
S	1967	Ladiner	0.2831819112456917
S	1967	Kriegsherr	3.398182934948301
S	1967	KZ-Wächter	1.4159095562284587
S	1967	Lackierer	0.2831819112456917
S	1967	Lagerverwalter	0.2831819112456917
S	1967	Künder	1.4159095562284587
S	1967	Lagerarbeiter	1.132727644982767
S	1967	Kriegskamerad	0.8495457337370752
S	1967	Landbewohner	0.8495457337370752
S	1967	Laborant	0.2831819112456917
S	1967	Landesverräter	2.5486372012112257
S	1967	Kundschafter	1.982273378719842
S	1967	Laienrichter	0.2831819112456917
S	1967	Darsteller	8.21227542612506
S	1967	Landstreicher	2.5486372012112257
S	1967	Lacher	0.5663638224913835
